"Link URL","Anchor Text","Page URL","Page Title","Affiliate Tagged","Affiliate Tag Name","ASIN","Product Name","Product Availability"
,"Burns","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Cardiac Arrest","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Diagnosis","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"First Aid Kit","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"First Responder Equipment","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Long Term Wound Care","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Mobility Products","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Prevention","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/leatherman-surge-vs-super-tool-300-multitool-.jpg?itok=6pn5SHqe"" width=""120"" height=""80"" alt=""Leatherman Super Tool 300 vs Surge"" />","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Leatherman Surge vs Leatherman Super Tool 300","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/leatherman-raptor-shears-with-compatible-holster-for-sale.jpg?itok=KqZ1Yv5K"" width=""120"" height=""80"" alt=""X Shears, Leatherman raptor shears, and Disposable Shears"" title=""X Shears, Leatherman raptor shears, and Disposable Shears"" />","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"X Shears vs the Leatherman Raptor vs Disposable Trauma Shears","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Peter Oldani","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Quora","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Linkedin","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"here","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"About Inside First Aid","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Scholarship Program","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Newsletter","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Privacy Policy","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Sitemap","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"insidefirstaid@gmail.com","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Facebook","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Pinterest","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Google+","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Instagram","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"Tumblr","https://insidefirstaid.com/first-responder-equipment/the-best-leatherman-multitools-wave-rebar-wingman-and-sidekick","The 4 Best Leatherman Multitools: The Wave, Rebar, Wingman and Sidekick",,,,,
,"","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Home","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Bleeding","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Peter Oldani","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"stop unnecessary blood loss","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"3","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"4","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"this following link to buy it on Amazon","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",true,"ifa-texts-20","B01ETMVQOI","Recon Medical BLK-1PAK-FBA Tourniquet - (Black) Gen 3 Mil-Spec Kevlar Metal Windlass Aluminum First Aid Tactical Swat Medic Pre-Hospital Life Saving Hemorrhage Control Registration Card 1 Pack","AMAZON"
,"Buy a SOFT T Tourniquet on Amazon ►","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",true,"button-ifa-20","B003YDSO1W","SOFTT-W Tourniquet 1.5 - Black","AMAZON"
,"","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"first aid kit","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"5","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"1","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"RevMEDX","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Follow this link to buy it online","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",true,"ifa-texts-20","B07SPHRPB8","PARABELT RevMedx (Black, 44-50 in)","THIRDPARTY"
,"","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Tactical Mechanical Tourniquet (TMT)","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",true,"ifa-texts-20","B07SVH1XCD","Tactical Mechanical Tourniquet TMT Combat Medical ONE Handed Application","THIRDPARTY"
,"4","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Combat Medial Systems","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"RATS tourniquet","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"latest price online here","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",true,"ifa-texts-20","B07CH2Y8WS","RATS GEN 2 Rapid Application Tourniquet System | Life Saving | Hemorrhage Kit | Emergency | First-Aid | Survival (Black, 1 Pack)","AMAZON"
,"What is and how to use a RATS tourniquet","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"quick clotting bandages","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"israeli bandages","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"hemostatic agents","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"tourniquet holder","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"SOFT T Wide Tourniquets","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Quikclot bandages","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Israeli/pressure bandages","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"The Best Soft T Wide and CAT Tourniquet Holders","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Soft T Tourniquet Wide Instructions","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"CAT Tourniquet Instructions","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Guide for Improving Survivability in Improvised Explosive Device and/or Active Shooter Incidents","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Fundamentals of Combat Casualty Care","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Combat Casualty Care Student Handout","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Efficacy of Tourniquets and Hemostatic Dressings To Control Traumatic External Hemorrhage","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"https://www.itstactical.com/wp-content/uploads/2014/07/TCCC-Guidelines-update-june-2-2014.pdf","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"https://www.glowm.com/pdf/PPH_2nd_edn_Chap-16.pdf","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Hypovolemic Shock and Tourniquets","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Two New Effective Tourniquets for Potential Use in the Military Environment: A Serving Soldier Study","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Civilian Prehospital Tourniquet Use Is Associated with Improved Survival in Patients with Peripheral Vascular Injury","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"Bleeding","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/what-is-and-how-to-use-an-israeli-bandage.jpg?itok=mzKzqcSl"" width=""206"" height=""115"" alt=""What is an Israeli Bandage and How to Use It"" title=""What is an Israeli Bandage and How to Use It"" />","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"The Best Ways to Apply an Israeli Bandage","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/rats-tourniquet-rapid-application-system.jpg?itok=opW8nlIh"" width=""206"" height=""115"" alt=""Ratts tourniquet to stop bleeding"" />","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"RATS Tourniquet: Rapid Application Tourniquet System","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/vetbond-super-skin-glue-and-tissue-adhesive-for-sale.jpg?itok=EpAT_rD8"" width=""206"" height=""115"" alt=""Vetbond: Surgical Skin Glue for Emergency Stitches"" title=""Vetbond: Surgical Skin Glue for Emergency Stitches"" />","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"How to Use Vetbond Tissue Adhesive","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/field/image/dermabond-vetbond-surgi-lock-gluture-surgical-skin-glues-for-sale.jpg?itok=qKYXxSwP"" width=""206"" height=""115"" alt=""Cyanoacrylate Surgical Skin Glue for First Aid"" title=""Dermabond, Vetbond, Surgi-Lock, and GLUture Surgical Skin Glue"" />","https://insidefirstaid.com/bleeding/cat-tourniquet-vs-soft-t-tourniquet","SOFT T Tourniquet vs CAT Tourniquet | Inside First Aid",,,,,
